EmpID,Age,AgeGroup,Attrition,BusinessTravel,DailyRate,DistanceFromHome,Education,EducationField,EmployeeCount,EmployeeNumber,EnvironmentSatisfaction,Gender,HourlyRate,JobInvolvement,JobLevel,JobRole,JobSatisfaction,MaritalStatus,MonthlyIncome,SalarySlab,MonthlyRate,NumCompaniesWorked,Over18,OverTime,PercentSalaryHike,PerformanceRating,RelationshipSatisfaction,StandardHours,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager
E2669,41,Young,No,Non-Travel,207,7,4,Technical Degree,1,5569,3,Female,98,3,1,Senior CRA,2,Divorced,13664,Medium,2986,3,Y,No,16,1,4,8,2,6,7,3,19,9,6,2
E2670,49,Young,Yes,Travel_Frequently,353,29,1,Technical Degree,1,7532,1,Female,62,2,5,Clinical Trial Assistant,4,Divorced,16996,Medium,10364,2,Y,Yes,18,1,4,8,0,28,8,3,15,12,7,11
E2671,49,Middle-aged,Yes,Travel_Frequently,978,19,1,Other,1,9484,2,Male,47,2,5,Clinical Research Associate II,4,Married,4884,Low,1192,1,Y,No,23,2,1,8,2,34,9,2,28,0,0,10
E2672,33,Middle-aged,Yes,Travel_Rarely,508,4,4,Life Sciences,1,5301,3,Male,22,4,4,Clinical Project Manager,3,Single,8812,High,17713,4,Y,No,23,1,2,8,1,21,1,3,4,4,4,5
E2673,39,Young,Yes,Travel_Frequently,176,19,4,Life Sciences,1,4343,4,Female,71,4,4,Clinical Research Associate I,2,Single,10931,Low,17045,6,Y,Yes,15,4,4,8,1,10,9,2,28,13,5,8
E2674,29,Senior,Yes,Non-Travel,153,12,2,Medical,1,2758,3,Male,55,1,5,Clinical Project Manager,4,Married,3830,Low,18824,7,Y,No,19,3,3,8,2,10,2,1,4,9,0,5
E2675,33,Middle-aged,Yes,Travel_Rarely,323,3,2,Technical Degree,1,9608,4,Male,31,2,2,Clinical Trial Assistant,3,Divorced,6584,Low,19578,1,Y,Yes,20,1,2,8,3,17,3,2,27,9,8,10
E2676,57,Middle-aged,Yes,Travel_Frequently,733,21,2,Life Sciences,1,9183,2,Female,57,3,2,Clinical Trial Manager,4,Married,18379,Medium,7999,1,Y,No,18,1,1,8,0,34,0,2,26,10,9,13
E2677,18,Senior,No,Non-Travel,1379,18,1,Technical Degree,1,6203,1,Female,84,4,2,Clinical Research Associate I,4,Single,15293,Low,6750,3,Y,Yes,16,2,3,8,3,28,5,3,7,9,6,0
E2678,48,Young,Yes,Travel_Frequently,358,7,3,Other,1,5536,3,Female,42,2,5,Clinical Trial Assistant,4,Married,18493,High,10890,3,Y,No,12,1,3,8,3,34,6,2,4,10,7,11
E2679,19,Middle-aged,No,Travel_Rarely,1315,15,2,Other,1,9171,4,Female,34,3,2,Clinical Trial Assistant,3,Single,14678,Low,19468,7,Y,Yes,23,3,1,8,0,18,9,4,16,3,4,3
E2680,58,Young,No,Travel_Rarely,1290,2,4,Other,1,2109,4,Male,34,1,4,Clinical Trial Manager,1,Single,10333,High,4909,2,Y,Yes,14,1,3,8,0,5,5,2,28,8,8,11
E2681,48,Senior,Yes,Travel_Rarely,742,27,3,Other,1,2022,3,Male,62,3,2,Clinical Trial Manager,3,Divorced,4609,Medium,4720,1,Y,No,15,3,2,8,0,7,6,3,28,7,8,11
E2682,45,Senior,Yes,Travel_Rarely,1470,27,1,Other,1,1895,3,Female,50,3,3,Clinical Project Manager,4,Married,18486,Medium,16283,1,Y,No,20,2,1,8,3,2,5,2,26,14,5,7
E2683,36,Middle-aged,Yes,Travel_Frequently,989,2,3,Other,1,5128,4,Male,56,4,1,Clinical Trial Manager,2,Divorced,7871,High,5659,4,Y,Yes,13,4,3,8,2,1,5,4,27,6,7,11
E2684,56,Senior,Yes,Travel_Rarely,1176,22,4,Technical Degree,1,5155,1,Female,41,1,1,Clinical Project Manager,2,Single,17206,High,9922,4,Y,Yes,20,1,1,8,3,10,9,3,22,9,9,10
E2685,55,Middle-aged,Yes,Travel_Frequently,1121,27,2,Technical Degree,1,2691,3,Male,60,3,3,Clinical Research Associate I,4,Divorced,13212,Medium,5011,2,Y,No,13,2,1,8,0,33,0,1,0,12,1,7
E2686,34,Middle-aged,No,Travel_Rarely,801,15,2,Technical Degree,1,8838,4,Male,78,4,1,Clinical Project Manager,2,Single,5698,High,3808,8,Y,No,21,2,4,8,1,37,6,3,12,13,1,5
E2687,26,Young,Yes,Travel_Frequently,400,3,1,Medical,1,1772,1,Female,83,4,1,Clinical Trial Manager,4,Single,15086,Low,5274,4,Y,Yes,14,3,2,8,3,21,3,1,22,13,1,8
E2688,30,Senior,Yes,Travel_Rarely,846,9,3,Technical Degree,1,3565,1,Male,88,1,5,Clinical Research Associate II,2,Married,5066,Low,4891,0,Y,Yes,13,3,4,8,2,24,2,4,25,4,6,3
E2689,21,Young,Yes,Non-Travel,612,17,3,Medical,1,7078,2,Male,89,4,2,Senior CRA,4,Married,7346,Medium,9479,9,Y,Yes,16,2,4,8,1,32,1,3,7,4,7,10
E2690,58,Young,Yes,Non-Travel,745,29,3,Technical Degree,1,7698,2,Male,35,1,1,Senior CRA,3,Single,8763,Medium,6338,3,Y,Yes,22,1,2,8,0,30,0,2,3,3,9,2
E2691,42,Young,Yes,Non-Travel,479,26,2,Medical,1,3588,4,Female,77,3,3,Clinical Trial Assistant,2,Married,8201,Low,17692,4,Y,Yes,11,2,4,8,0,36,0,4,5,9,4,14
E2692,49,Senior,No,Travel_Rarely,1347,7,4,Life Sciences,1,2839,2,Male,41,1,4,Clinical Trial Assistant,3,Single,11786,Low,8893,2,Y,No,15,2,3,8,2,31,9,3,10,11,5,4
E2693,44,Middle-aged,Yes,Travel_Rarely,247,1,3,Medical,1,4491,3,Female,39,1,2,Clinical Research Associate I,1,Single,18786,High,1192,3,Y,No,16,3,2,8,2,29,0,2,19,3,6,3
E2694,35,Young,Yes,Travel_Frequently,107,17,1,Other,1,2899,2,Female,89,4,2,Clinical Project Manager,4,Married,19919,Medium,18849,6,Y,Yes,21,4,2,8,1,11,2,2,18,0,2,6
E2695,46,Senior,Yes,Travel_Rarely,442,14,1,Life Sciences,1,2109,3,Female,23,2,1,Senior CRA,3,Married,6411,High,6928,2,Y,Yes,13,1,4,8,0,10,6,4,1,13,6,3
E2696,42,Young,Yes,Travel_Rarely,1284,11,3,Other,1,7837,3,Male,50,1,2,Clinical Trial Manager,1,Single,7900,High,10596,4,Y,Yes,17,4,3,8,1,14,2,1,24,9,0,6
E2697,20,Middle-aged,No,Travel_Frequently,430,21,4,Life Sciences,1,4443,1,Male,86,3,2,Senior CRA,3,Single,6748,Medium,15296,0,Y,No,22,2,3,8,0,7,6,2,5,10,7,14
E2698,53,Young,Yes,Travel_Frequently,529,8,2,Life Sciences,1,6459,2,Female,45,2,1,Clinical Trial Manager,4,Single,13657,Low,17652,8,Y,Yes,18,4,1,8,3,29,0,1,22,1,0,2
E2699,58,Middle-aged,Yes,Travel_Rarely,468,15,1,Technical Degree,1,8719,2,Female,58,4,4,Senior CRA,3,Married,14591,Low,17286,3,Y,No,19,4,2,8,0,6,7,3,22,5,6,6
E2700,25,Middle-aged,No,Travel_Rarely,962,2,1,Life Sciences,1,4359,2,Female,83,3,2,Clinical Research Associate II,2,Married,19060,Medium,11640,5,Y,No,14,3,2,8,2,18,1,2,20,13,0,0
E2701,18,Senior,Yes,Travel_Frequently,1425,7,1,Technical Degree,1,4753,1,Male,46,4,2,Clinical Research Associate I,3,Divorced,2409,High,7529,9,Y,Yes,13,1,2,8,3,5,2,4,18,4,5,11
E2702,39,Senior,Yes,Travel_Frequently,1460,20,1,Life Sciences,1,8332,4,Female,35,3,3,Clinical Project Manager,2,Single,17703,High,2702,1,Y,Yes,15,3,4,8,3,5,7,4,20,4,3,4
E2703,28,Senior,Yes,Travel_Rarely,901,8,1,Life Sciences,1,6343,4,Female,74,4,4,Clinical Project Manager,3,Divorced,9082,Medium,9890,2,Y,No,14,1,1,8,2,11,6,1,22,10,5,14
E2704,51,Middle-aged,Yes,Non-Travel,940,19,1,Life Sciences,1,7727,3,Male,97,4,4,Clinical Project Manager,4,Single,18870,High,7370,6,Y,Yes,13,2,3,8,3,30,0,3,27,3,3,12
E2705,20,Senior,Yes,Travel_Frequently,871,19,1,Life Sciences,1,3739,2,Female,96,3,5,Clinical Trial Manager,3,Single,15394,High,14696,9,Y,No,14,4,2,8,3,12,3,2,16,5,6,6
E2706,23,Young,Yes,Travel_Rarely,1449,27,3,Technical Degree,1,4900,1,Male,49,2,1,Senior CRA,4,Single,12168,Medium,14909,0,Y,Yes,15,3,4,8,1,20,4,3,24,6,5,12
E2707,21,Senior,Yes,Travel_Rarely,611,28,2,Technical Degree,1,9696,1,Male,43,4,1,Clinical Trial Assistant,1,Married,6503,Low,3413,5,Y,No,11,3,1,8,3,37,4,4,15,10,2,7
E2708,38,Senior,Yes,Non-Travel,305,3,3,Other,1,1609,2,Male,55,2,2,Clinical Research Associate II,2,Married,5266,Medium,5795,6,Y,No,10,4,3,8,0,4,9,1,16,4,7,6
E2709,39,Senior,Yes,Travel_Frequently,746,13,2,Life Sciences,1,7473,3,Female,38,1,5,Clinical Trial Manager,4,Divorced,4783,Medium,6255,8,Y,No,17,1,3,8,1,1,9,4,13,0,2,8
E2710,36,Young,No,Non-Travel,316,11,2,Technical Degree,1,4606,1,Male,90,1,3,Clinical Research Associate II,2,Married,13487,Medium,4201,1,Y,No,22,3,1,8,3,12,1,4,7,8,6,3
E2711,35,Young,Yes,Travel_Rarely,1303,23,2,Other,1,5190,4,Female,23,3,1,Senior CRA,4,Single,4687,Low,10551,4,Y,Yes,19,3,1,8,0,8,3,1,26,8,4,1
E2712,56,Young,Yes,Travel_Frequently,986,22,4,Other,1,9374,1,Male,20,3,5,Clinical Research Associate I,3,Single,17935,Low,8134,1,Y,No,23,1,1,8,2,27,2,4,10,6,0,3
E2713,23,Senior,Yes,Travel_Rarely,1097,4,1,Medical,1,5332,1,Female,69,1,4,Clinical Research Associate I,2,Divorced,17371,Medium,17911,1,Y,No,15,1,3,8,3,31,4,3,4,3,9,8
E2714,55,Young,Yes,Travel_Rarely,855,23,2,Technical Degree,1,5742,3,Male,56,1,2,Clinical Trial Assistant,2,Single,15907,Medium,19918,0,Y,Yes,19,2,2,8,1,16,4,4,3,6,2,14
E2715,45,Young,No,Travel_Frequently,1014,5,1,Other,1,8733,4,Female,78,3,5,Clinical Project Manager,2,Single,8114,Medium,12058,7,Y,Yes,19,3,2,8,1,5,7,2,17,9,1,0
E2716,45,Senior,Yes,Non-Travel,818,21,2,Technical Degree,1,6052,1,Female,90,1,1,Senior CRA,2,Married,5770,Medium,19870,2,Y,No,24,4,1,8,0,12,3,1,22,0,6,7
E2717,24,Middle-aged,Yes,Travel_Rarely,905,15,1,Other,1,6391,3,Male,44,1,1,Clinical Research Associate I,4,Single,12501,Medium,16004,3,Y,Yes,15,1,4,8,2,21,8,2,7,14,8,11
E2718,37,Young,Yes,Travel_Frequently,314,3,1,Medical,1,8799,1,Male,60,3,1,Clinical Research Associate II,2,Single,10301,Medium,6229,9,Y,Yes,17,3,1,8,0,19,7,4,23,13,6,13
E2719,36,Young,Yes,Travel_Frequently,1277,26,1,Technical Degree,1,9987,2,Male,97,4,4,Clinical Research Associate II,2,Married,4339,Low,1407,7,Y,No,16,1,2,8,0,27,2,1,26,12,8,0
E2720,38,Senior,Yes,Non-Travel,411,22,1,Medical,1,3538,4,Female,97,2,5,Clinical Research Associate I,3,Single,13986,Medium,11951,6,Y,Yes,12,2,3,8,3,31,8,3,23,9,7,5
E2721,33,Young,Yes,Travel_Rarely,323,17,3,Technical Degree,1,5339,4,Female,42,1,3,Clinical Project Manager,3,Single,11849,Medium,4297,7,Y,No,10,2,2,8,1,34,9,2,25,1,0,6
E2722,31,Senior,Yes,Travel_Frequently,1009,13,1,Other,1,2739,2,Male,88,1,1,Clinical Research Associate II,1,Divorced,5525,Low,17075,4,Y,Yes,12,1,2,8,0,29,2,1,27,14,4,2
E2723,19,Young,No,Travel_Frequently,509,24,3,Medical,1,5659,4,Female,45,2,4,Senior CRA,2,Divorced,14892,Low,1476,7,Y,No,10,3,3,8,3,2,9,2,3,5,8,11
E2724,29,Young,Yes,Non-Travel,1229,27,1,Other,1,2959,3,Male,96,1,5,Senior CRA,4,Married,4254,Medium,18022,6,Y,Yes,22,4,2,8,1,0,6,2,19,10,5,0
E2725,36,Senior,Yes,Travel_Rarely,474,14,3,Technical Degree,1,1646,4,Male,84,4,5,Senior CRA,2,Married,14330,Low,4251,9,Y,Yes,19,4,3,8,1,18,3,4,3,7,6,0
E2726,54,Young,Yes,Travel_Frequently,380,3,1,Other,1,5533,2,Female,97,3,4,Senior CRA,4,Single,13986,High,16665,2,Y,No,14,1,1,8,1,4,3,2,18,7,8,3
E2727,55,Young,Yes,Travel_Rarely,729,6,3,Medical,1,8189,2,Male,64,2,4,Clinical Research Associate I,2,Single,19468,Low,8754,6,Y,No,23,3,3,8,0,25,8,3,28,14,8,1
E2728,54,Young,Yes,Non-Travel,982,5,3,Medical,1,1091,4,Male,73,3,1,Clinical Research Associate I,1,Divorced,11490,Medium,3181,6,Y,Yes,11,4,3,8,0,34,9,2,10,12,1,10
E2729,33,Young,Yes,Travel_Rarely,637,1,4,Other,1,3931,3,Female,38,2,3,Clinical Research Associate I,3,Divorced,15823,Low,2035,1,Y,Yes,18,1,2,8,0,9,0,2,21,7,5,8
E2730,54,Young,Yes,Non-Travel,652,14,3,Life Sciences,1,5447,2,Female,96,2,5,Clinical Project Manager,2,Married,19200,Medium,9912,9,Y,No,15,3,2,8,0,1,9,3,24,2,7,2
E2731,33,Young,Yes,Travel_Frequently,197,11,3,Other,1,9270,2,Female,76,1,5,Senior CRA,3,Divorced,17356,Low,8051,4,Y,No,23,3,1,8,3,23,2,2,19,7,0,12
E2732,40,Young,Yes,Travel_Frequently,1297,3,3,Technical Degree,1,7607,1,Male,79,4,2,Clinical Trial Manager,1,Married,14592,Medium,13124,2,Y,Yes,23,2,1,8,0,4,2,2,10,9,2,1
E2733,29,Middle-aged,No,Travel_Rarely,822,1,2,Medical,1,4932,3,Female,28,1,3,Senior CRA,3,Divorced,3902,Low,12048,6,Y,Yes,17,4,4,8,0,10,9,2,22,12,9,4
E2734,23,Senior,Yes,Non-Travel,835,26,3,Other,1,6126,2,Female,40,3,1,Clinical Research Associate I,4,Married,12478,High,18449,9,Y,No,16,2,1,8,1,6,8,1,29,7,3,7
E2735,49,Middle-aged,Yes,Non-Travel,786,4,3,Medical,1,5973,1,Female,23,1,5,Clinical Trial Manager,2,Divorced,17608,Medium,5272,3,Y,Yes,17,2,2,8,3,5,4,2,26,11,8,3
E2736,55,Middle-aged,No,Travel_Rarely,1281,29,2,Medical,1,3592,3,Male,22,2,2,Clinical Project Manager,3,Divorced,12388,High,12461,6,Y,Yes,11,3,4,8,1,6,9,3,5,12,0,12
E2737,39,Middle-aged,Yes,Travel_Rarely,1436,26,1,Life Sciences,1,5171,3,Female,37,2,3,Clinical Trial Manager,1,Single,8648,Low,5129,0,Y,No,19,2,2,8,1,15,6,2,20,2,8,0
E2738,32,Middle-aged,Yes,Travel_Rarely,1274,12,3,Other,1,8781,3,Female,72,4,3,Clinical Trial Assistant,4,Single,15926,High,5362,4,Y,No,16,2,3,8,3,39,7,3,3,11,8,2
E2739,18,Senior,Yes,Travel_Frequently,174,22,3,Life Sciences,1,8010,2,Female,31,3,3,Senior CRA,1,Married,15413,Medium,6555,7,Y,Yes,21,1,1,8,2,36,6,4,29,7,8,9
E2740,29,Senior,No,Travel_Rarely,1456,18,3,Medical,1,1488,3,Female,79,3,1,Senior CRA,4,Married,7373,Medium,8926,6,Y,Yes,17,3,4,8,1,30,7,1,29,5,7,1
E2741,51,Middle-aged,Yes,Travel_Rarely,1064,9,3,Life Sciences,1,8334,2,Female,66,2,2,Senior CRA,4,Married,4480,High,11908,7,Y,No,16,1,4,8,1,39,3,2,3,13,2,11
E2742,19,Young,Yes,Non-Travel,519,19,4,Other,1,9368,2,Female,53,4,5,Clinical Research Associate I,2,Married,10339,High,8162,2,Y,Yes,17,2,4,8,2,17,5,2,9,12,3,8
E2743,49,Senior,Yes,Travel_Rarely,409,24,3,Technical Degree,1,8129,3,Female,71,1,4,Clinical Trial Manager,3,Divorced,8446,Medium,4246,1,Y,Yes,21,1,4,8,0,24,4,2,13,9,4,3
E2744,47,Senior,No,Travel_Rarely,147,3,4,Technical Degree,1,3774,3,Male,44,2,4,Clinical Project Manager,3,Divorced,11113,High,14288,2,Y,Yes,17,4,4,8,3,8,1,1,26,2,9,5
E2745,43,Young,Yes,Travel_Rarely,617,28,4,Other,1,8472,2,Male,99,3,3,Clinical Research Associate II,4,Divorced,9696,Medium,15272,4,Y,No,15,1,2,8,2,15,7,1,26,12,6,6
E2746,37,Middle-aged,Yes,Travel_Rarely,305,5,2,Medical,1,1461,1,Female,43,1,2,Clinical Research Associate II,2,Divorced,11455,High,13733,2,Y,Yes,19,3,1,8,1,15,4,4,2,5,5,14
E2747,55,Middle-aged,Yes,Non-Travel,750,26,2,Life Sciences,1,7775,4,Male,77,1,2,Clinical Research Associate II,4,Married,3856,High,19774,4,Y,Yes,21,1,2,8,3,33,3,3,16,2,8,9
E2748,33,Young,Yes,Travel_Frequently,1497,11,1,Medical,1,2992,2,Male,56,2,1,Clinical Trial Assistant,4,Married,19718,Low,2982,9,Y,No,10,4,3,8,0,35,4,1,19,7,0,2
E2749,24,Young,Yes,Travel_Rarely,219,24,1,Technical Degree,1,4132,2,Male,43,2,5,Clinical Research Associate II,3,Married,10908,High,10686,6,Y,No,17,2,2,8,0,11,6,3,26,0,4,4
E2750,47,Senior,No,Non-Travel,1133,13,4,Medical,1,5873,2,Male,26,2,3,Clinical Trial Assistant,3,Married,19566,High,1212,0,Y,No,16,3,2,8,3,23,9,2,14,7,1,2
E2751,21,Young,No,Travel_Frequently,1482,23,4,Technical Degree,1,2621,4,Male,96,2,4,Clinical Trial Assistant,1,Divorced,16987,High,17618,0,Y,No,19,4,2,8,0,25,2,4,15,13,6,9
E2752,47,Senior,Yes,Non-Travel,729,28,4,Technical Degree,1,7695,3,Female,80,4,1,Clinical Research Associate II,1,Married,12685,Low,12092,8,Y,No,13,3,4,8,2,25,8,4,28,8,1,9
E2753,37,Middle-aged,No,Travel_Rarely,665,15,3,Technical Degree,1,6877,2,Female,45,4,3,Clinical Trial Assistant,2,Single,14071,Low,8388,0,Y,Yes,23,4,2,8,3,5,8,2,26,11,3,4
E2754,52,Senior,Yes,Travel_Frequently,1439,24,3,Other,1,7472,4,Male,59,3,2,Clinical Project Manager,3,Married,2175,High,2072,8,Y,Yes,13,3,3,8,1,14,6,1,25,8,9,6
E2755,57,Senior,Yes,Travel_Frequently,623,18,2,Technical Degree,1,2975,3,Female,99,2,3,Clinical Trial Manager,4,Divorced,4354,Low,10094,5,Y,No,14,3,3,8,3,3,0,2,18,12,9,8
E2756,43,Senior,No,Travel_Frequently,1220,3,2,Medical,1,1401,4,Female,53,2,3,Clinical Research Associate I,3,Married,17899,Medium,3286,8,Y,Yes,10,3,2,8,2,16,2,4,14,8,8,3
E2757,41,Young,Yes,Travel_Rarely,522,16,4,Technical Degree,1,5145,2,Female,28,4,4,Senior CRA,2,Married,14614,Low,5240,3,Y,No,20,1,3,8,3,9,6,3,22,13,5,10
E2758,47,Senior,Yes,Travel_Rarely,1231,9,4,Medical,1,1837,2,Female,96,3,4,Clinical Trial Assistant,1,Divorced,3944,High,15270,6,Y,Yes,20,4,1,8,2,11,4,1,7,9,7,14
E2759,52,Middle-aged,No,Non-Travel,1495,9,1,Technical Degree,1,8231,1,Male,31,2,5,Clinical Research Associate I,1,Married,12102,High,19429,6,Y,No,21,2,2,8,0,23,0,3,23,2,1,0
E2760,42,Senior,Yes,Travel_Frequently,191,9,1,Medical,1,5363,3,Female,41,2,4,Clinical Trial Assistant,4,Divorced,3134,High,4397,4,Y,Yes,24,3,4,8,0,29,2,2,24,4,4,9
E2761,58,Senior,Yes,Non-Travel,252,26,1,Medical,1,1441,2,Male,87,3,5,Clinical Trial Assistant,3,Single,8742,Low,10783,4,Y,Yes,22,3,1,8,1,37,0,4,6,9,9,11
E2762,43,Young,Yes,Travel_Rarely,276,9,1,Technical Degree,1,7937,2,Female,79,1,4,Clinical Trial Assistant,1,Divorced,17426,Low,19623,2,Y,Yes,18,4,4,8,1,5,6,3,9,7,6,14
E2763,57,Middle-aged,Yes,Travel_Rarely,959,3,2,Technical Degree,1,6565,3,Female,91,1,4,Clinical Project Manager,4,Married,4361,Low,2856,4,Y,No,13,2,4,8,1,24,4,3,4,11,3,4
E2764,55,Middle-aged,Yes,Non-Travel,262,18,4,Life Sciences,1,6266,2,Male,50,3,1,Clinical Project Manager,4,Married,15072,Medium,11608,9,Y,No,12,4,2,8,1,16,1,3,17,11,8,11
E2765,39,Middle-aged,Yes,Travel_Frequently,817,14,2,Medical,1,1912,4,Female,39,2,1,Clinical Research Associate I,1,Married,7931,High,2325,4,Y,Yes,12,4,4,8,0,24,2,3,14,7,7,5
E2766,22,Middle-aged,Yes,Travel_Rarely,1418,8,2,Technical Degree,1,3691,1,Male,23,3,3,Clinical Trial Assistant,1,Divorced,14473,Medium,8302,6,Y,Yes,20,1,1,8,2,19,2,2,19,4,1,1
E2767,19,Middle-aged,Yes,Travel_Rarely,133,28,2,Life Sciences,1,9753,1,Female,71,3,3,Clinical Research Associate II,1,Single,9150,Medium,10580,6,Y,Yes,24,4,4,8,2,25,6,1,24,12,3,11
E2768,39,Middle-aged,Yes,Travel_Frequently,396,9,4,Other,1,2874,1,Female,99,1,4,Clinical Research Associate I,1,Divorced,2469,High,18130,7,Y,No,18,3,1,8,0,20,2,2,21,1,5,5
E2769,55,Young,Yes,Travel_Frequently,1497,8,1,Technical Degree,1,1815,1,Female,24,4,5,Clinical Research Associate I,1,Single,14664,Low,5805,4,Y,No,10,3,2,8,1,5,4,1,24,8,5,9
E2770,39,Senior,Yes,Travel_Rarely,1477,7,2,Other,1,2258,3,Female,30,1,2,Clinical Project Manager,1,Divorced,13810,Medium,1955,6,Y,Yes,21,2,1,8,2,1,1,4,0,2,0,4
E2771,52,Senior,No,Travel_Frequently,340,20,1,Life Sciences,1,9995,3,Male,57,3,5,Clinical Research Associate II,2,Single,9652,High,2116,3,Y,No,11,1,4,8,3,28,6,2,27,14,1,13
E2772,27,Senior,No,Travel_Rarely,1298,18,3,Technical Degree,1,7237,4,Female,43,4,2,Clinical Research Associate I,2,Married,7874,Medium,5750,6,Y,No,20,3,1,8,3,1,7,3,23,5,6,1
E2773,30,Senior,Yes,Non-Travel,418,5,3,Life Sciences,1,4291,2,Male,94,1,3,Clinical Trial Manager,3,Married,5262,High,8157,8,Y,Yes,20,4,4,8,3,4,0,3,6,5,8,2
E2774,56,Senior,Yes,Non-Travel,1023,3,3,Life Sciences,1,4617,3,Female,22,2,1,Clinical Research Associate II,3,Single,12355,Low,2119,3,Y,Yes,23,3,1,8,3,37,3,4,10,3,1,7
E2775,53,Senior,Yes,Travel_Rarely,580,17,1,Technical Degree,1,4864,1,Female,69,1,5,Clinical Research Associate I,1,Married,14513,Low,10953,4,Y,No,23,4,1,8,1,13,4,1,26,5,6,9
E2776,27,Young,Yes,Travel_Frequently,1188,24,4,Other,1,3016,1,Male,70,2,2,Clinical Project Manager,1,Married,7316,High,19584,0,Y,Yes,23,1,3,8,1,23,9,4,12,3,8,0
E2777,56,Senior,Yes,Non-Travel,1169,3,2,Medical,1,4899,1,Female,36,4,2,Clinical Project Manager,2,Divorced,2153,Low,5793,5,Y,Yes,24,3,3,8,2,23,3,2,29,14,9,8
E2778,24,Young,Yes,Non-Travel,613,23,1,Medical,1,3457,1,Male,34,4,4,Clinical Project Manager,3,Single,2160,Medium,18857,0,Y,Yes,24,4,2,8,3,34,4,3,5,7,0,0
E2779,25,Senior,Yes,Travel_Rarely,113,5,1,Medical,1,7981,4,Male,82,4,5,Clinical Project Manager,1,Divorced,15790,Medium,17771,8,Y,Yes,11,2,2,8,1,27,2,3,29,5,4,10
E2780,52,Senior,No,Non-Travel,921,21,2,Technical Degree,1,1762,2,Female,26,2,4,Senior CRA,1,Single,17664,High,12710,5,Y,Yes,14,4,2,8,0,0,0,2,8,5,0,10
E2781,25,Middle-aged,No,Travel_Frequently,455,7,3,Other,1,6245,2,Male,56,2,4,Clinical Trial Manager,3,Single,5683,Medium,12237,2,Y,Yes,17,4,4,8,0,29,8,3,10,9,5,1
E2782,18,Senior,Yes,Non-Travel,1298,4,2,Medical,1,2677,3,Male,71,4,2,Clinical Trial Assistant,2,Single,8837,Medium,19803,6,Y,Yes,21,1,4,8,0,8,4,2,0,2,7,2
E2783,53,Senior,No,Travel_Rarely,1377,22,4,Other,1,1762,4,Male,55,1,3,Senior CRA,1,Single,10457,Medium,4623,6,Y,No,11,3,3,8,1,3,9,2,4,1,0,4
E2784,56,Young,Yes,Non-Travel,1206,13,1,Medical,1,8224,3,Female,67,2,5,Senior CRA,1,Divorced,5105,Medium,1041,5,Y,Yes,21,4,4,8,3,16,8,3,5,13,9,13
E2785,32,Middle-aged,Yes,Travel_Frequently,1060,18,1,Life Sciences,1,3327,2,Male,43,2,2,Clinical Trial Assistant,3,Married,10423,Medium,15086,1,Y,No,15,4,4,8,1,8,2,1,5,9,5,5
E2786,26,Senior,Yes,Travel_Rarely,546,4,2,Life Sciences,1,4337,1,Female,94,4,1,Clinical Project Manager,1,Married,10433,Medium,8600,8,Y,No,24,4,4,8,0,6,9,2,3,3,3,11
E2787,37,Middle-aged,Yes,Non-Travel,554,6,3,Technical Degree,1,7681,4,Male,73,4,3,Clinical Research Associate I,1,Divorced,14978,High,3372,5,Y,Yes,24,3,3,8,0,25,1,3,19,13,2,12
E2788,29,Senior,Yes,Travel_Frequently,924,20,2,Other,1,9087,3,Female,77,3,3,Clinical Trial Manager,2,Single,18383,High,9785,4,Y,Yes,23,3,1,8,3,30,7,2,9,6,4,11
E2789,19,Senior,Yes,Non-Travel,223,3,2,Other,1,3904,4,Male,45,3,4,Clinical Project Manager,2,Single,9626,High,5368,4,Y,Yes,10,2,2,8,1,38,9,3,14,2,0,3
E2790,18,Middle-aged,Yes,Travel_Rarely,179,10,2,Life Sciences,1,3418,3,Female,73,2,5,Clinical Research Associate II,2,Married,3216,Low,5793,1,Y,Yes,24,4,2,8,3,15,4,2,20,11,6,3
E2791,26,Middle-aged,Yes,Non-Travel,257,28,4,Other,1,6308,1,Female,42,3,4,Clinical Trial Assistant,1,Divorced,3634,Low,6478,5,Y,Yes,13,3,1,8,0,2,0,2,18,5,2,3
E2792,45,Young,No,Travel_Frequently,476,1,3,Life Sciences,1,1896,4,Female,79,4,5,Clinical Research Associate II,4,Single,8572,High,18241,8,Y,Yes,14,2,4,8,1,18,5,1,14,8,1,9
E2793,41,Senior,Yes,Non-Travel,120,7,2,Medical,1,8185,4,Male,83,2,1,Clinical Trial Manager,3,Married,6511,Low,14097,3,Y,Yes,10,3,3,8,3,39,8,3,13,1,6,6
E2794,33,Senior,No,Non-Travel,996,9,2,Medical,1,8543,1,Female,41,3,2,Clinical Research Associate I,1,Married,18500,Medium,1780,4,Y,No,11,4,1,8,0,20,9,2,12,4,9,13
E2795,26,Senior,Yes,Travel_Frequently,1395,5,3,Medical,1,8134,3,Male,74,1,4,Clinical Research Associate II,3,Single,18139,High,14368,1,Y,No,20,3,2,8,2,39,3,1,28,1,3,5
